step,type,amount,balanceSender,balanceReceiver,isFraud,errorBalanceSender,errorBalanceReceiver
35,0,68989.56,0.0,556994.83,0,-27313.559999999998,1.1641532182693481e-10
80,0,42659.39,0.0,216217.82,1,0.0,0.0
53,1,6215.44,0.0,-1.0,1,0.0,6215.44
38,0,169230.59,0.0,741230.07,0,-127554.59,0.0
38,0,13288.36,22139.64,516044.65,0,0.0,-5.820766091346741e-11
41,0,356642.03,0.0,494725.48,0,-252967.03000000003,0.010000000009313226
39,0,67852.97,0.0,152732.71,0,-26176.97,-0.009999999980209395
24,0,2888.71,0.0,1055468.17,0,38787.29,0.0
17,0,258042.55,0.0,4601343.92,0,-216366.55,0.0
47,0,107151.88,0.0,890681.35,0,-65475.880000000005,0.0
19,0,208288.22,0.0,1052831.77,0,-162177.22,0.0
9,1,556218.01,0.0,-1.0,1,0.0,556218.01
42,0,84725.1,0.0,1275500.85,0,-83618.1,0.0
17,0,93141.56,0.0,4035710.83,0,-88234.56,0.009999999776482582
43,1,29988.0,0.0,-1.0,1,0.0,29988.0
15,0,256852.98,0.0,256852.98,0,-226014.98,0.0
9,1,361559.69,0.0,141302.12,1,0.0,220257.57
18,1,664224.83,0.0,643778.12,0,-623597.83,143998.7699999999
39,1,152042.16,0.0,-1.0,1,0.0,152042.16
39,0,301349.28,0.0,312607.32,0,-242510.28000000003,0.0
21,0,52294.66,5575.57,1649448.87,0,0.0,-116176.75000000023
45,1,217255.97,0.0,-1.0,1,0.0,217255.97
12,0,67481.28,175922.72,67481.28,0,0.0,0.0
40,0,27780.0,0.0,1390099.1,0,-27560.0,0.0
40,0,509490.34,0.0,2632545.67,0,-473286.26,0.0
20,0,167210.99,0.0,2868450.66,0,-157036.99,0.0
11,0,38356.43,0.0,0.0,0,3319.5699999999997,128541.43
17,0,265730.12,0.0,1136978.01,0,-256717.12,-0.010000000009313226
65,1,215.83,0.0,-1.0,1,0.0,215.83
43,0,452281.39,0.0,6895287.59,0,-410605.39,-313916.8100000005
41,0,447262.27,0.0,6831180.47,0,-442455.27,-0.009999998845160007
40,1,505650.83,0.0,624067.39,0,-499999.83,0.0
18,0,118719.57,0.0,253589.11,0,-77043.57,0.010000000009313226
43,0,259266.25,0.0,530997.13,0,-159872.25,-0.010000000009313226
47,0,121778.81,0.0,275663.69,0,-80102.81,0.0
18,0,115786.61,0.0,315687.53,0,-74110.61,-40012.96000000002
40,0,354725.04,0.0,480847.61,0,-334782.04,0.0
36,0,40552.01,0.0,508279.04,0,1123.989999999998,5.820766091346741e-11
36,0,303238.24,0.0,332429.24,0,-156882.24,0.0
11,1,1558537.16,0.0,2192928.46,0,-1537078.16,-634391.3
41,0,42268.79,0.0,1411876.04,0,-592.7900000000009,0.0
15,0,73952.72,0.0,4216607.09,0,-32276.72,-327769.2099999995
37,0,333865.2,0.0,717260.44,0,-292189.2,0.0
39,0,179288.02,0.0,702482.95,0,-137612.02,0.0
19,0,9124.95,0.0,360800.14,0,32551.05,-221329.13
39,0,356601.51,0.0,3528531.75,0,-351540.51,0.0
40,0,150571.82,0.0,477200.9,0,-139690.82,0.0
12,1,8677.0,0.0,-1.0,1,0.0,8677.0
46,1,124847.45,0.0,2300178.03,0,-123370.62999999999,4.656612873077393e-10
44,0,275626.17,0.0,353154.24,0,-265604.17,0.0
37,0,23640.82,82210.18,235551.28,0,0.0,-211910.46
18,1,938093.98,0.0,938093.98,0,-895416.98,0.0
78,1,1735647.47,0.0,-1.0,1,0.0,1735647.47
35,0,41475.42,0.0,702842.09,0,200.58000000000175,1.1641532182693481e-10
45,0,291463.92,0.0,945713.89,0,-249787.91999999998,-1.1641532182693481e-10
43,1,21169.75,0.0,456500.6,0,-21146.75,0.0
39,0,307097.74,0.0,2991993.27,0,-265421.74,-50161.000000000466
17,1,1926949.9,0.0,2080353.49,0,-1720125.9,0.0
12,0,129862.12,0.0,129862.12,0,-119072.12,0.0
45,0,134683.06,0.0,1159536.97,0,-121088.06,0.010000000009313226
17,0,27704.83,0.0,161855.36,0,13971.169999999998,0.0
38,0,99711.88,800492.04,788899.79,0,0.0,0.0
37,0,180967.56,0.0,276248.1,1,0.0,-0.010000000009313226
14,1,112353.16,0.0,774765.04,0,-70677.16,-162358.2200000001
44,0,19053.53,2409.47,5984814.37,0,1.3642420526593924e-12,-0.009999999776482582
83,0,24412.07,0.0,1588515.56,1,0.0,0.0
15,0,269710.05,0.0,665854.85,0,-228034.05,-0.010000000009313226
14,0,306022.42,0.0,1265422.46,0,-301514.42,-437420.62
8,0,179717.89,0.0,1118549.36,0,-138041.89,-121156.12000000011
18,0,204789.18,0.0,278870.18,0,-195708.18,0.0
14,0,175370.97,0.0,422109.47,0,-128208.97,0.0
17,0,37352.85,56896.15,98365.4,0,0.0,0.0
44,1,2707982.26,0.0,11497444.54,0,-2666306.26,0.0
35,0,190950.53,0.0,220019.06,0,-190387.53,0.0
17,0,285025.54,0.0,2019580.97,0,-243349.53999999998,0.0
12,0,103486.86,0.0,759576.3,0,-61810.86,108890.59999999998
14,1,196416.33,0.0,315441.73,0,-154740.33,124696.56
17,0,111045.21,810105.28,1287502.11,0,-0.010000000009313226,-2.3283064365386963e-10
15,0,260705.08,6850.92,260705.08,0,1.2732925824820995e-11,0.0
20,1,279405.4,0.0,4033212.63,0,-237729.40000000002,-380429.56000000006
40,0,7887.75,0.0,7887.75,1,0.0,0.0
35,0,200987.42,0.0,472413.17,0,-159311.42,5.820766091346741e-11
33,0,256209.22,0.0,256209.22,0,-208536.22,0.0
42,0,20996.49,0.0,318647.61,0,20679.51,0.0
18,0,15895.78,65916.22,477607.83,0,0.0,-185560.18
43,0,109554.32,168814.68,62013.63,0,0.0,47540.69000000001
37,0,72472.86,0.0,377030.63,0,-30796.86,0.0
9,0,66241.1,0.0,91115.1,0,-14955.100000000006,0.0
15,0,35411.81,0.0,1153495.41,0,6264.190000000002,-0.009999999776482582
35,0,145149.83,0.0,427610.46,0,-103473.82999999999,-5.820766091346741e-11
36,0,9348.66,0.0,531025.52,0,32327.34,0.0
12,1,903556.73,0.0,1027509.06,0,-858750.73,-123952.33000000007
81,1,78028.89,0.0,-1.0,1,0.0,78028.89
18,0,45400.78,0.0,842612.93,0,-3724.779999999999,-0.010000000009313226
19,0,139094.95,0.0,3236460.78,0,-97418.95000000001,0.01000000024214387
22,1,259992.79,0.0,1253448.57,0,-218316.79,0.0
15,0,255607.62,0.0,266131.62,0,-240861.62,0.0
42,0,49230.24,300997.76,49230.24,0,0.0,0.0
18,0,307739.18,0.0,838246.41,1,0.0,-505181.23000000004
40,0,180204.04,381120.09,332570.74,0,-0.010000000067520887,0.0
42,0,70767.76,0.0,636134.88,0,-29091.759999999995,-0.010000000009313226
18,0,2715.22,0.0,5007.13,0,38960.78,14243.09
10,0,348628.29,0.0,348628.29,0,-316844.29,0.0
4,1,2930418.44,0.0,-1.0,1,0.0,2930418.44
9,0,200412.43,0.0,438599.89,0,-158736.43,134255.11
19,0,26920.8,0.0,334221.93,0,14755.2,-0.010000000009313226
20,0,8627.92,22488.08,777773.46,0,0.0,1.1641532182693481e-10
19,0,399518.39,0.0,1120775.6,0,-357168.39,73864.25999999978
22,1,172775.06,0.0,172775.06,0,-93799.06,0.0
10,0,122843.24,0.0,533477.34,0,-121140.24,213378.58000000007
20,0,184019.2,0.0,184019.2,0,-164025.2,0.0
82,0,1534985.07,0.0,1534985.07,1,0.0,0.0
18,0,236456.45,15320.55,1211180.92,0,-1.0913936421275139e-11,-64513.439999999944
19,0,17402.87,0.0,1799579.28,0,-11310.869999999999,0.0
20,1,448025.06,0.0,-1.0,1,0.0,448025.06
43,0,7058.39,0.0,0.0,0,34617.61,201925.68000000002
13,0,177999.94,0.0,1970667.32,0,-136323.94,48571.919999999925
20,0,50297.9,26390.1,50297.9,0,0.0,0.0
33,0,149461.53,0.0,346070.19,0,-129565.53,0.0
16,0,103537.72,0.0,216629.08,0,-41980.21,-76704.35999999999
37,0,19457.97,0.0,87771.27,0,22218.03,0.0
45,0,101746.16,3752.84,1828429.99,0,-3.637978807091713e-12,0.0
9,0,37725.18,0.0,210432.51,0,-36952.18,0.009999999980209395
40,1,405697.64,0.0,3919538.34,0,-364021.64,4.656612873077393e-10
8,0,53802.82,0.0,341838.45,0,-12126.82,-122298.80000000002
9,0,16109.71,0.0,2942620.71,0,25566.29,0.0
35,1,140975.31,0.0,498163.46,0,-99299.31,0.009999999951105565
45,1,213983.59,0.0,-1.0,1,0.0,213983.59
94,0,185882.15,0.0,1031901.81,0,-144206.15,0.0
18,0,141145.26,0.0,23805946.87,0,-91599.26000000001,-0.009999997913837433
35,1,199638.24,0.0,233661.0,0,-169292.24,0.0
38,0,61081.42,59359.58,61081.42,0,0.0,0.0
33,0,124827.82,0.0,285303.26,0,-123903.82,0.0
42,1,183352.15,0.0,183352.15,0,-173118.15,0.0
23,0,125102.21,0.0,592536.11,0,-103557.21,0.0
83,1,24412.07,0.0,-1.0,1,0.0,24412.07
44,0,184373.5,0.0,5624968.96,0,-121249.5,0.0
23,0,33630.13,0.0,2721535.72,0,8045.870000000003,-4.656612873077393e-10
38,0,518899.57,0.0,1406646.56,0,-477223.57,0.010000000009313226
33,0,247464.45,0.0,2913668.35,0,-205788.45,0.0
16,0,22231.29,0.0,625060.63,0,19444.71,0.0
36,0,180779.25,0.0,608869.53,0,-160844.25,0.0
11,0,50088.03,0.0,136248.8,0,-8412.029999999999,0.0
20,0,180409.46,0.0,360822.67,0,-170182.88999999998,0.0
40,1,1314965.25,0.0,1314965.25,0,-1313965.25,0.0
13,1,753254.23,0.0,4401609.16,0,-711578.23,-0.009999999776482582
10,0,93810.76,0.0,4189858.81,1,0.0,-4.656612873077393e-10
43,0,283870.51,0.0,1241073.68,0,-273963.51,2.3283064365386963e-10
17,1,1529334.66,0.0,1730200.58,0,-1514990.66,88385.57999999984
42,0,70186.98,386822.02,70186.98,0,0.0,0.0
40,0,424030.25,0.0,424030.25,0,-408602.25,0.0
43,0,28761.62,0.0,197288.26,0,-14166.619999999999,0.0
33,1,1448630.38,0.0,-1.0,1,0.0,1448630.38
93,0,332893.4,0.0,332893.4,0,-311512.4,0.0
46,0,327023.84,0.0,674527.66,0,-285347.84,0.0
44,1,44627.05,0.0,386388.49,0,-2951.050000000003,0.0
43,0,320593.19,0.0,21351798.16,0,-278917.19,-204371.7599999979
45,0,15996.51,29409.45,1515453.78,0,-3.637978807091713e-12,0.010000000009313226
37,0,104960.04,0.0,124358.13,0,-50807.03999999999,-1.4551915228366852e-11
37,0,37949.74,0.0,99507.74,0,3726.260000000002,-1.4551915228366852e-11
9,0,64842.03,0.0,1220408.68,0,-50230.03,101429.83000000007
36,0,199233.75,0.0,2357749.0,0,-157557.75,0.0
37,0,112486.46,0.0,369760.93,1,-70810.46,0.0
37,1,539475.25,0.0,539475.25,0,-478497.25,0.0
4,0,13707.11,0.0,13707.11,1,0.0,0.0
18,0,72541.87,0.0,72541.87,0,-24336.869999999995,0.0
43,0,44480.46,0.0,737732.6,0,-2804.459999999999,0.0
36,1,451678.7,0.0,628953.5,0,-450929.7,0.0
81,1,2737766.8,0.0,-1.0,1,0.0,2737766.8
35,1,638326.5,0.0,854569.44,0,-415573.82,0.0
14,0,35058.61,0.0,4021.99,0,6617.389999999999,213374.60000000003
33,1,845505.46,0.0,3359258.52,0,-803829.46,0.009999999776482582
43,0,280416.29,0.0,724550.52,0,-258973.28999999998,0.0
7,0,305871.8,0.0,803908.4,0,-251708.5,389497.69000000006
12,0,16480.75,0.0,22486.32,0,25195.25,52700.43
66,0,4631432.03,0.0,4754159.25,1,0.0,0.0
91,0,28308.97,0.0,28308.97,1,0.0,0.0
37,0,497542.62,0.0,1157088.08,0,-455866.62,0.009999999776482582
39,0,287716.93,0.0,5521308.13,0,-246040.93,0.0
10,0,340506.58,0.0,1406384.55,0,-334219.58,-1065877.97
40,0,374540.79,0.0,1050963.67,0,-374396.79,0.0
21,0,25396.26,0.0,1080073.27,0,-21335.26,0.010000000009313226
18,0,36539.82,427985.18,1012267.07,0,0.0,0.010000000009313226
10,1,132164.67,0.0,529516.11,0,-130542.14000000001,-170180.04999999993
13,0,200028.24,0.0,657322.72,0,-158352.24,0.0
41,0,111083.6,0.0,111083.6,0,-96239.6,0.0
22,0,184382.17,0.0,334477.91,0,-183375.17,5.820766091346741e-11
14,0,210145.5,0.0,413579.12,0,-139947.5,-0.010000000009313226
20,0,187083.74,0.0,5231152.38,0,-145407.74,0.0
19,0,75961.54,0.0,75961.54,0,-66795.04,0.0
38,0,259170.37,0.0,4633150.82,0,-217494.37,6363.769999999553
20,0,169013.77,0.0,730121.77,0,-168879.77,0.0
16,1,516519.98,0.0,4828473.26,0,-474843.98,-1503507.5599999996
19,0,29827.54,0.0,534082.27,0,11848.46,0.010000000009313226
35,0,467569.49,0.0,467569.49,0,-457496.49,0.0
9,0,59154.21,0.0,1404939.03,0,-17478.21,-195992.6000000001
14,0,324617.41,0.0,1502391.58,0,-283043.41,-249772.63000000012
14,0,67239.1,0.0,2821900.29,0,-41595.100000000006,0.0
18,1,1284110.89,0.0,1843267.63,0,-1253811.89,-357832.0
39,0,82968.75,0.0,597781.08,0,-17958.22,1.1641532182693481e-10
18,0,134915.04,0.0,135949.24,0,-116418.04000000001,-0.009999999980209395
44,0,209904.47,0.0,322816.89,0,-198783.47,0.010000000009313226
94,0,94056.64,0.0,661177.07,0,-52380.64,-39201.44999999995
18,0,189552.44,0.0,1720980.13,0,-140867.44,0.010000000009313226
44,0,123003.85,0.0,485861.29,0,-81327.85,-192642.89999999997
95,1,87999.25,0.0,-1.0,1,0.0,87999.25
33,0,24154.15,0.0,676643.02,0,17521.85,0.0
11,1,950214.03,0.0,7312045.07,0,-908538.03,-1136838.33
34,1,610018.9,0.0,1251322.04,0,-568342.9,0.010000000009313226
12,0,162719.15,0.0,1272120.7,0,-65491.149999999994,-335155.2699999999
11,1,1268052.7,0.0,1411979.76,0,-1267114.7,0.0
15,0,130608.44,0.0,385950.44,0,-88932.44,0.010000000009313226
40,0,255170.48,223267.44,255170.48,0,-2.9103830456733704e-11,0.0
13,0,355197.96,0.0,4649549.5,0,-313521.96,-992746.4500000002
53,0,99139.27,0.0,127905.82,1,0.0,0.0
37,0,73026.89,570569.21,232740.89,0,0.0,0.0
36,0,118618.68,0.0,657396.21,0,-76942.68,265867.89000000013
9,0,1106.66,0.0,1187311.01,0,40569.34,-1067771.35
8,0,376043.17,0.0,2265663.04,0,-334367.17,-882116.9100000001
15,0,320727.61,0.0,620149.08,0,-317467.61,-299421.47
19,0,152392.06,0.0,999439.92,0,-110716.06,-1.1641532182693481e-10
34,1,857285.12,0.0,1927975.5,0,-815609.12,0.0
44,0,224291.33,0.0,805037.52,0,-48783.53,-0.010000000009313226
12,0,507946.14,279063.97,1615695.01,0,0.0,-546615.3400000001
38,0,109806.0,0.0,343973.04,0,-109508.0,0.010000000009313226
16,0,43489.31,0.0,23336174.56,0,-33781.31,68258.75
12,0,81988.6,0.0,359010.8,0,-40312.600000000006,0.010000000067520887
20,0,65172.99,148094.01,65172.99,0,0.0,0.0
16,1,196128.09,276731.91,953344.87,0,5.820766091346741e-11,0.0
41,0,161265.28,0.0,409219.96,0,-151346.45,0.009999999951105565
16,0,68995.36,0.0,367283.06,0,-27319.36,-224970.71
37,1,450518.67,0.0,5099370.87,0,-408842.67,0.0
6,1,26768.5,0.0,-1.0,1,0.0,26768.5
38,1,1767088.07,0.0,1825540.79,0,-1690874.12,0.010000000009313226
45,0,80076.95,0.0,2814875.48,0,-38400.95,0.0
40,0,233547.95,0.0,255870.95,0,-182344.95,0.0
43,0,2365.38,0.0,0.0,0,39310.62,28600.38
31,0,378204.02,0.0,378204.02,1,0.0,0.0
74,0,158489.29,0.0,158489.29,1,0.0,0.0
34,1,891014.0,0.0,2182744.74,0,-849338.0,0.0
18,0,206062.87,674849.13,1103702.25,0,0.0,-300964.82999999996
46,0,26246.32,0.0,26246.32,0,-25153.32,0.0
9,0,312534.0,0.0,865483.56,0,-37168.82000000001,177874.62
16,1,539989.05,0.0,683649.4,0,-539858.05,-143660.34999999998
12,0,118855.37,0.0,2100914.88,0,-77179.37,-425047.5800000001
42,0,22428.78,0.0,3010224.72,0,19247.22,-56401.5700000003
43,0,227998.55,0.0,7155866.0,0,-186322.55,0.0
15,0,29347.92,0.0,571033.0,0,12328.080000000002,0.010000000009313226
45,0,204974.92,0.0,695783.91,0,-163298.92,0.0
33,0,499691.58,0.0,1142439.67,0,-458015.58,0.0
21,0,352083.85,0.0,762434.05,0,-310407.85,0.0
15,0,478258.55,0.0,3095224.23,0,-478141.55,0.009999999776482582
11,0,209420.35,81619.11,1803809.19,0,-0.00999999999476131,287121.1000000001
30,0,109401.88,0.0,354990.5,1,0.0,0.0
44,0,149493.2,0.0,6551514.68,0,-129605.20000000001,9.313225746154785e-10
34,0,169193.23,0.0,169193.23,0,-76658.23000000001,0.0
16,0,90275.67,0.0,4859886.98,0,-48599.67,144871.9899999993
44,0,8546.45,397417.55,2734326.85,0,0.0,0.01000000024214387
68,1,3512572.72,0.0,-1.0,1,0.0,3512572.72
18,0,65835.51,36448.49,65835.51,0,7.275957614183426e-12,0.0
34,1,189485.81,0.0,12895146.29,0,-147809.81,-282904.69999999925
39,1,144063.76,0.0,375612.29,0,-102387.76000000001,5.820766091346741e-11
48,0,146966.3,0.0,321993.66,0,-105290.29999999999,0.010000000009313226
21,0,266481.22,0.0,517090.19,0,-259450.21999999997,-5.820766091346741e-11
40,0,136566.14,0.0,423592.52,0,-94890.14000000001,0.0
37,0,363038.79,0.0,4591098.56,0,-321362.79,0.0
12,0,433817.89,0.0,519445.28,0,-348430.89,425154.62
14,0,386810.03,0.0,2961415.99,0,-370717.03,0.0
11,0,33559.5,0.0,280708.09,0,8116.5,-189078.91000000003
8,1,89631.24,0.0,-1.0,1,0.0,89631.24
20,0,150068.92,0.0,17548555.07,0,-118805.92000000001,0.0
19,0,210895.87,0.0,1045957.4,0,-169219.87,0.0
36,0,126047.46,0.0,338991.13,0,-84371.46,0.0
18,0,295664.18,0.0,10480000.72,1,0.0,-1.862645149230957e-09
15,0,363166.17,0.0,1057786.33,0,-353928.17,-78803.29000000004
40,1,271411.83,0.0,660999.11,0,-229735.83000000002,0.010000000009313226
36,0,289160.77,0.0,1642315.66,0,-247484.77000000002,0.0
13,1,462153.65,0.0,3517364.57,0,-420477.65,0.0
34,0,167290.36,0.0,167290.36,0,-162285.36,0.0
15,0,202901.23,0.0,6286093.15,0,-161225.23,0.0
40,0,512561.11,0.0,1583305.27,0,-500914.11,0.0
15,0,160987.57,0.0,8708660.9,0,-158863.57,75069.19999999925
43,0,175674.93,0.0,1773234.11,0,-133998.93,-2.3283064365386963e-10
19,0,123.45,1601.55,17794.88,0,0.0,0.0
40,0,98614.46,0.0,3200195.72,0,-58680.46000000001,-4.656612873077393e-10
43,0,109203.67,0.0,109203.67,0,-84482.67,0.0
1,1,51627.39,0.0,32092.07,0,-21267.93,100778.32
44,0,166200.74,0.0,1733148.67,0,-124159.73999999999,0.0
33,0,1881.82,35532.18,1881.82,0,0.0,0.0
64,0,37796.75,0.0,249702.14,1,0.0,0.0
10,0,168364.03,0.0,139657.5,0,-127763.03,29758.53
44,0,9782.56,0.0,2320619.66,0,31893.440000000002,-0.01000000024214387
8,1,1078013.76,0.0,970749.68,1,-1036337.76,107264.07999999996
13,0,182652.85,0.0,10242696.83,0,-140976.85,119369.09999999963
8,0,29707.86,0.0,0.0,1,0.0,40642.86
10,0,2662734.59,0.0,2930405.33,1,0.0,-253505.1200000001
36,0,396289.45,0.0,3019899.65,0,-354613.45,-0.009999999776482582
17,0,65987.28,0.0,2287258.64,0,-24311.28,-4.656612873077393e-10
45,0,52872.76,0.0,6959576.87,0,-11196.760000000002,-0.010000000707805157
9,1,977931.36,0.0,1515892.79,0,-967479.36,-183339.64000000013
38,1,278708.56,0.0,2413000.32,0,-237032.56,0.0
33,1,3295227.84,0.0,-1.0,1,0.0,3295227.84
18,0,137065.58,0.0,1031704.55,0,-95389.57999999999,-1.1641532182693481e-10
40,0,76309.51,0.0,228605.43,0,-34633.509999999995,0.0
12,0,356618.9,0.0,1447334.87,0,-38716.42000000004,137969.3999999999
55,1,309254.05,0.0,-1.0,1,0.0,309254.05
16,0,179762.1,0.0,395361.65,0,-149206.1,0.0
9,0,133024.72,0.0,515152.51,0,-91348.72,-144481.95
39,1,2070814.27,0.0,-1.0,1,0.0,2070814.27
19,0,119016.58,0.0,177304.26,0,-102278.58,-58287.68000000001
16,0,186356.92,0.0,1635367.16,0,-144680.92,-77847.45999999996
19,0,59825.61,456235.14,0.0,0,-0.010000000009313226,70946.61
43,0,132459.66,0.0,1312574.98,0,-90783.66,0.010000000009313226
2,0,963532.14,0.0,1095914.71,1,0.0,0.0
29,1,268641.82,0.0,-1.0,1,0.0,268641.82
15,0,423812.52,0.0,423812.52,0,-242348.52000000002,0.0
45,0,213252.55,0.0,1162774.1,0,-107101.73999999999,-0.010000000009313226
44,0,204494.54,0.0,2934857.71,0,-160418.54,0.0
20,0,17912.89,2159.11,28115.36,0,4.547473508864641e-13,0.0
20,0,368920.15,0.0,8228654.06,0,-327244.15,9.313225746154785e-10
14,0,307051.02,0.0,0.0,0,-265375.02,769124.69
18,0,25876.33,0.0,553702.29,0,-18744.33,-1.1641532182693481e-10
42,0,80781.04,0.0,80781.04,0,-22401.039999999994,0.0
41,0,162822.13,0.0,718568.34,0,-121146.13,-49049.20999999996
14,0,61043.48,0.0,2577740.18,0,-19367.480000000003,-2165299.37
8,0,7350.16,0.0,3470699.47,0,34325.84,-1895698.9700000002
13,0,408.0,0.0,1075854.14,1,0.0,-177148.28999999992
40,0,314926.97,0.0,314926.97,0,-314275.97,0.0
25,1,296333.54,0.0,-1.0,1,0.0,296333.54
38,0,47810.53,0.0,5678680.07,0,-6134.529999999999,0.009999999776482582
15,0,413049.56,0.0,2883674.55,0,-371373.56,4.656612873077393e-10
44,0,382159.03,0.0,2601360.99,0,-340483.03,0.0
37,1,636151.99,0.0,714327.68,0,-622220.99,194797.95999999996
12,0,243370.46,0.0,1891916.97,0,-201694.46,-316488.3700000001
11,0,360735.67,0.0,889032.4,0,-334912.67,-449636.38
44,0,107174.85,0.0,321642.07,0,-65498.850000000006,0.0
12,0,481247.88,0.0,737036.66,0,-141402.08000000002,-255788.78000000003
11,0,124462.35,0.0,618919.16,0,-82786.35,-259502.82000000007
12,0,3814.6,41714.4,270052.2,0,0.0,-122715.95000000001
45,0,172018.14,0.0,1169752.64,0,-130342.14000000001,2.3283064365386963e-10
19,0,215908.47,0.0,893322.36,0,-204713.47,-567978.6499999999
14,0,225201.03,0.0,315765.16,0,-183525.03,618633.5800000001
19,0,314330.97,0.0,735984.7,0,-272654.97,0.0
40,1,22001.7,0.0,22001.7,0,-11646.7,0.0
46,0,85581.17,0.0,870110.5,0,-81926.74,0.0
46,0,233326.74,0.0,233326.74,0,-187693.74,0.0
37,0,26435.51,281716.73,478207.86,0,-0.010000000009313226,0.010000000009313226
51,0,115881.21,0.0,4890169.26,1,0.0,-0.009999999776482582
85,0,1440705.58,0.0,1440705.58,1,0.0,0.0
2,1,1096187.24,0.0,-1.0,1,0.0,1096187.24
36,0,37888.21,0.0,41491.08,0,3787.790000000001,67433.89
20,0,288397.2,0.0,6465315.66,0,-246721.2,0.0
42,0,97781.18,0.0,3345645.16,0,-65770.18,-0.009999999776482582
22,0,80859.98,0.0,648852.64,0,-39183.979999999996,0.0
43,0,305376.54,0.0,2396944.83,0,-263700.54,0.009999999776482582
18,0,170543.94,0.0,3001590.53,0,-128867.94,61972.43000000017
12,0,121655.57,0.0,292972.19,0,-70322.57,-163347.62
41,0,253339.06,0.0,1296759.92,0,-225283.06,0.0
39,1,615885.4,0.0,5107424.23,0,-574209.4,0.0
33,1,673347.29,0.0,1358088.05,0,-631671.29,0.0
10,1,93810.76,0.0,-1.0,1,0.0,93810.76
10,0,282786.94,0.0,1840582.94,0,-279994.94,-441243.03
20,0,51413.04,0.0,1444789.36,0,-9737.04,-0.010000000009313226
40,1,99215.11,0.0,133784.23,0,-57539.11,123635.73999999996
6,1,85354.69,0.0,-1.0,1,0.0,85354.69
42,0,24802.53,7770.21,187793.82,0,2.7284841053187847e-12,0.0
15,0,747282.4,0.0,6088200.22,1,0.0,9.313225746154785e-10
39,0,290325.97,0.0,1138867.65,0,-248649.96999999997,-20042.25
35,0,217114.85,0.0,217114.85,0,-216883.85,0.0
34,1,865948.49,0.0,-1.0,1,0.0,865948.49
36,0,268934.18,0.0,4622377.66,0,-227258.18,-380940.66000000015
36,0,187794.95,0.0,7054931.3,0,-146118.95,0.0
37,0,26603.24,0.0,3177534.0,0,15072.759999999998,-0.009999999776482582
43,0,14104.96,14925.04,1276696.14,0,0.0,0.010000000009313226
17,0,209267.19,0.0,574082.21,0,-167591.19,0.010000000009313226
14,0,442489.69,0.0,3156044.53,0,-373026.69,-1227016.5599999998
93,1,3723738.06,0.0,-1.0,1,0.0,3723738.06
20,0,127063.71,0.0,192226.28,0,-85424.71,0.0
11,0,37718.45,0.0,442321.96,0,-35782.45,0.0
13,0,50825.52,20499.48,50825.52,0,3.637978807091713e-12,0.0
15,0,232848.66,0.0,349645.45,0,-43746.66,0.0
15,0,313023.54,0.0,928991.98,0,-271347.54,0.0
34,0,290793.66,0.0,6401464.12,0,-249117.65999999997,0.009999999776482582
22,0,88201.36,0.0,360420.12,0,-46525.36,0.0
38,0,284709.21,0.0,780143.79,0,-252340.21000000002,0.0
36,0,34012.89,0.0,34012.89,0,-14143.89,0.0
33,0,114672.04,0.0,432503.54,0,-72996.04,0.0
34,0,141036.34,0.0,319176.73,0,-99360.34,0.0
20,1,895202.91,0.0,1366090.79,0,-864305.91,95101.81999999983
9,1,113007.6,0.0,550806.69,0,-71331.6,-260287.32999999996
18,0,223231.52,0.0,776024.61,0,-90183.04999999999,-117068.38
25,1,277363.82,0.0,1224293.48,0,-235687.82,0.0
16,0,38705.6,0.0,411973.79,0,2970.4000000000015,0.0
34,0,503913.14,0.0,1624348.19,0,-462237.14,0.01000000024214387
80,1,173782.59,0.0,-1.0,1,0.0,173782.59
18,0,176546.33,0.0,338098.31,0,-176341.33,-161551.98
53,0,3640271.29,0.0,3646797.25,1,0.0,-0.009999999776482582
44,0,237813.74,0.0,1799627.19,0,-196137.74,0.010000000009313226
36,1,604625.44,0.0,713380.36,0,-573547.44,0.0
46,0,9977761.05,0.0,9977761.05,1,0.0,0.0
13,0,250150.76,449985.24,661884.43,0,0.0,-1.1641532182693481e-10
33,0,215951.19,0.0,548547.02,0,-157145.19,0.0
15,0,385899.75,24528.25,413966.23,0,0.0,0.0
11,1,1612761.33,0.0,3833355.84,0,-1592136.33,0.0
13,0,151327.43,0.0,151327.43,0,-131135.43,0.0
9,1,1823764.38,0.0,5758604.36,0,-1485200.66,-143488.22000000067
10,0,269066.67,310629.33,264514.41,0,0.0,55111.26000000001
11,0,418318.96,0.0,1363745.16,0,-313170.96,0.0
11,0,144649.46,0.0,4823590.97,0,-102973.45999999999,0.0
22,1,45038.18,0.0,200696.96,0,-3362.1800000000003,0.0
2,0,55898.94,0.0,792325.38,0,-55884.850000000006,-210833.39
38,1,2202997.41,0.0,8314370.08,0,-2161321.41,-0.009999999776482582
83,1,2498370.12,0.0,-1.0,1,0.0,2498370.12
20,0,151598.43,0.0,268905.75,0,-151485.43,0.010000000009313226
68,0,281743.12,0.0,439843.09,1,0.0,0.009999999951105565
41,1,288734.52,0.0,2130837.16,0,-247058.52000000002,139372.3700000001
16,0,14485.23,0.0,426254.08,0,27190.77,-5.820766091346741e-11
